Open,High,Low,Close,Adj Close,Volume
0.361607,0.363839,0.341518,0.350446,0.271824,445760000
0.352679,0.370536,0.352679,0.364955,0.283078,200480000
0.363839,0.366071,0.350446,0.354911,0.275287,143360000
0.359375,0.361607,0.345982,0.354911,0.275287,258720000
0.357143,0.370536,0.354911,0.368304,0.285676,232960000
0.370536,0.372768,0.359375,0.370536,0.287407,265440000
0.372768,0.379464,0.36942,0.372768,0.289138,199360000
0.370536,0.373884,0.361607,0.368304,0.285676,191520000
0.366071,0.368304,0.350446,0.352679,0.273556,226240000
0.352679,0.358259,0.348214,0.354911,0.275287,199360000
0.357143,0.360491,0.34375,0.344866,0.267496,132160000
0.34375,0.350446,0.337054,0.345982,0.268362,203840000
0.348214,0.356027,0.345982,0.354911,0.275287,116480000
0.354911,0.370536,0.354911,0.366071,0.283944,228480000
0.366071,0.368304,0.359375,0.362723,0.281347,147840000
0.362723,0.370536,0.361607,0.366071,0.284504,137760000
0.366071,0.368304,0.357143,0.368304,0.286239,154560000
0.368304,0.379464,0.368304,0.373884,0.290576,256480000
0.371652,0.381696,0.370536,0.372768,0.289708,143360000
0.372768,0.375,0.370536,0.372768,0.289708,90764800
0.370536,0.389509,0.370536,0.386161,0.300117,200480000
0.386161,0.390625,0.377232,0.381696,0.296647,220640000
0.381696,0.383929,0.375,0.377232,0.293178,145600000
0.375,0.383929,0.372768,0.372768,0.289708,179200000
0.375,0.377232,0.368304,0.372768,0.289708,82342400
0.372768,0.386161,0.370536,0.383929,0.298383,112000000
0.386161,0.388393,0.379464,0.386161,0.300117,171360000
0.390625,0.401786,0.388393,0.399554,0.310526,292320000
0.397321,0.419643,0.397321,0.415179,0.32267,473760000
0.410714,0.419643,0.40625,0.418527,0.325272,209440000
0.417411,0.426339,0.415179,0.418527,0.325272,207200000
0.417411,0.419643,0.410714,0.412946,0.320934,144480000
0.412946,0.421875,0.412946,0.417411,0.324404,134400000
0.419643,0.421875,0.404018,0.404018,0.313995,176960000
0.40625,0.408482,0.397321,0.408482,0.317465,157920000
0.408482,0.415179,0.40625,0.412946,0.320934,98123200
0.410714,0.412946,0.399554,0.401786,0.312261,181440000
0.40067,0.414063,0.397321,0.41183,0.320067,118720000
0.412946,0.415179,0.399554,0.401786,0.312261,260960000
0.401786,0.40625,0.395089,0.399554,0.310526,272160000
0.396205,0.398438,0.383929,0.391741,0.304454,227360000
0.392857,0.397321,0.386161,0.392857,0.305321,119179200
0.392857,0.392857,0.373884,0.379464,0.294913,209440000
0.372768,0.379464,0.357143,0.364955,0.283636,320320000
0.363839,0.368304,0.357143,0.358259,0.278432,131040000
0.357143,0.372768,0.352679,0.370536,0.287974,172480000
0.370536,0.375,0.362723,0.366071,0.284504,213920000
0.363839,0.368304,0.345982,0.352679,0.274096,371840000
0.354911,0.361607,0.350446,0.357143,0.277565,217280000
0.354911,0.361607,0.34375,0.345982,0.268891,181440000
0.350446,0.352679,0.34375,0.350446,0.27236,147840000
0.352679,0.372768,0.348214,0.372768,0.289708,190400000
0.372768,0.378348,0.363839,0.363839,0.282769,163520000
0.363839,0.372768,0.354911,0.366071,0.284504,202720000
0.372768,0.375,0.366071,0.370536,0.287974,148960000
0.372768,0.377232,0.368304,0.372768,0.289708,173600000
0.372768,0.375,0.366071,0.368304,0.286239,143360000
0.361607,0.370536,0.348214,0.352679,0.274096,188160000
0.354911,0.357143,0.34375,0.352679,0.274096,232960000
0.354911,0.363839,0.350446,0.357143,0.277565,170240000
0.358259,0.370536,0.358259,0.359375,0.2793,212329600
0.359375,0.361607,0.350446,0.354911,0.27583,215040000
0.360491,0.361607,0.348214,0.352679,0.274096,178080000
0.354911,0.359375,0.352679,0.358259,0.278432,107643200
0.359375,0.366071,0.357143,0.364955,0.283636,150080000
0.366071,0.372768,0.363839,0.370536,0.287974,175840000
0.372768,0.375,0.370536,0.372768,0.289708,126560000
0.372768,0.375,0.368304,0.36942,0.287107,99164800
0.368304,0.370536,0.361607,0.366071,0.284504,89992000
0.363839,0.368304,0.361607,0.366071,0.284504,82196800
0.366071,0.377232,0.363839,0.372768,0.289708,124320000
0.373884,0.385045,0.372768,0.375,0.291443,224000000
0.375,0.377232,0.370536,0.372768,0.289708,70459200
0.371652,0.372768,0.368304,0.368304,0.286239,107038400
0.368304,0.368304,0.361607,0.363839,0.282769,76372800
0.361607,0.366071,0.359375,0.364955,0.283636,95905600
0.359375,0.363839,0.352679,0.352679,0.274096,174720000
0.352679,0.359375,0.352679,0.354911,0.27583,82980800
0.359375,0.361607,0.357143,0.361607,0.281034,71400000
0.361607,0.36942,0.357143,0.368304,0.286806,74760000
0.370536,0.375,0.359375,0.361607,0.28159,193760000
0.361607,0.363839,0.352679,0.354911,0.276376,174720000
0.352679,0.354911,0.34375,0.348214,0.271161,249760000
0.350446,0.352679,0.345982,0.345982,0.269423,81737600
0.34375,0.347098,0.333705,0.339286,0.264209,183680000
0.339286,0.348214,0.337054,0.347098,0.270292,142240000
0.348214,0.354911,0.34375,0.34375,0.267685,135520000
0.34375,0.352679,0.34375,0.351563,0.273769,85780800
0.350446,0.357143,0.348214,0.354911,0.276376,83955200
0.357143,0.370536,0.354911,0.370536,0.288544,123200000
0.370536,0.379464,0.368304,0.379464,0.295496,229600000
0.375,0.379464,0.370536,0.372768,0.290282,133280000
0.372768,0.386161,0.372768,0.383929,0.298973,175840000
0.381696,0.392857,0.381696,0.392857,0.305925,164640000
0.390625,0.404018,0.388393,0.392857,0.305925,311360000
0.395089,0.40625,0.392857,0.401786,0.312879,258720000
0.401786,0.404018,0.386161,0.388393,0.302449,269920000
0.388393,0.399554,0.383929,0.397321,0.309402,176960000
0.401786,0.404018,0.395089,0.401786,0.312879,148960000
0.404018,0.410714,0.401786,0.404018,0.314617,292420800
0.404018,0.408482,0.401786,0.408482,0.318093,122080000
0.401786,0.404018,0.395089,0.397321,0.309402,107374400
0.399554,0.399554,0.395089,0.399554,0.311141,95390400
0.396205,0.399554,0.392857,0.393973,0.306794,78601600
0.392857,0.401786,0.391741,0.40067,0.31201,123592000
0.40625,0.409598,0.401786,0.407366,0.317224,195563200
0.408482,0.408482,0.401786,0.401786,0.312879,71388800
0.401786,0.40625,0.397321,0.401786,0.312879,74715200
0.397321,0.405134,0.397321,0.397321,0.309402,83619200
0.399554,0.412946,0.397321,0.412946,0.321569,162568000
0.410714,0.417411,0.408482,0.414063,0.322439,143449600
0.412946,0.417411,0.410714,0.412946,0.321569,114688000
0.415179,0.418527,0.412946,0.415179,0.323308,94539200
0.415179,0.421875,0.41183,0.421875,0.328522,104451200
0.420759,0.424107,0.41183,0.415179,0.323308,156553600
0.415179,0.415179,0.404018,0.409598,0.318962,105604800
0.40625,0.410714,0.401786,0.404018,0.314617,105392000
0.40625,0.40625,0.40067,0.402902,0.313748,73628800
0.401786,0.404018,0.397321,0.399554,0.311141,100900800
0.399554,0.401786,0.395089,0.399554,0.311141,115169600
0.399554,0.404018,0.397321,0.401786,0.312879,62809600
0.401786,0.40625,0.399554,0.401786,0.312879,83025600
0.405134,0.410714,0.404018,0.40625,0.316355,113500800
0.401786,0.40625,0.391741,0.399554,0.311141,122304000
0.399554,0.401786,0.392857,0.395089,0.307664,120086400
0.390625,0.392857,0.381696,0.383929,0.298973,149027200
0.383929,0.386161,0.379464,0.379464,0.295496,103846400
0.381696,0.386161,0.377232,0.381696,0.297234,105896000
0.381696,0.386161,0.377232,0.381696,0.297234,101528000
0.381696,0.386161,0.379464,0.381696,0.297234,116524800
0.379464,0.383929,0.377232,0.38058,0.296365,92680000
0.386161,0.397321,0.383929,0.396205,0.308533,158950400
0.397321,0.408482,0.395089,0.401786,0.312879,85937600
0.401786,0.40625,0.397321,0.398438,0.310271,121284800
0.399554,0.399554,0.392857,0.399554,0.311141,110846400
0.399554,0.404018,0.397321,0.398438,0.310271,68913600
0.397321,0.401786,0.395089,0.395089,0.307664,52662400
0.397321,0.399554,0.392857,0.392857,0.305925,29937600
0.392857,0.395089,0.383929,0.388393,0.302449,170027200
0.390625,0.390625,0.372768,0.373884,0.291151,147806400
0.377232,0.386161,0.375,0.386161,0.300711,106052800
0.383929,0.383929,0.377232,0.379464,0.295496,77481600
0.377232,0.377232,0.361607,0.368304,0.287346,166678400
0.366071,0.386161,0.363839,0.379464,0.296053,122752000
0.379464,0.381696,0.372768,0.375,0.29257,118944000
0.375,0.383929,0.372768,0.379464,0.296053,74065600
0.379464,0.381696,0.361607,0.363839,0.283863,227360000
0.359375,0.363839,0.352679,0.354911,0.276897,170195200
0.354911,0.359375,0.350446,0.352679,0.275156,163576000
0.354911,0.363839,0.352679,0.363839,0.283863,125473600
0.359375,0.361607,0.350446,0.358259,0.279509,127680000
0.357143,0.363839,0.357143,0.359375,0.28038,40152000
0.363839,0.366071,0.361607,0.364955,0.284733,57232000
0.363839,0.366071,0.357143,0.364955,0.284733,50568000
0.366071,0.367188,0.352679,0.356027,0.277768,237686400
0.354911,0.354911,0.34375,0.347098,0.270802,246736000
0.352679,0.357143,0.348214,0.354911,0.276897,186300800
0.357143,0.357143,0.345982,0.347098,0.270802,143449600
0.348214,0.352679,0.337054,0.341518,0.266448,179110400
0.341518,0.352679,0.337054,0.345982,0.269931,207256000
0.345982,0.366071,0.337054,0.361607,0.282121,234673600
0.366071,0.372768,0.358259,0.366071,0.285604,148030400
0.359375,0.368304,0.357143,0.366071,0.285604,119683200
0.372768,0.378348,0.370536,0.375,0.29257,238571200
0.375,0.381696,0.370536,0.371652,0.289958,165760000
0.370536,0.381696,0.36942,0.377232,0.294312,123760000
0.375,0.377232,0.368304,0.372768,0.290829,92131200
0.372768,0.377232,0.36942,0.370536,0.289088,102681600
0.372768,0.383929,0.370536,0.381696,0.297794,91347200
0.383929,0.392857,0.381696,0.392857,0.306502,145667200
0.388393,0.395089,0.388393,0.390625,0.304761,101483200
0.390625,0.392857,0.379464,0.381696,0.297794,87035200
0.379464,0.388393,0.379464,0.387277,0.302149,162982400
0.388393,0.393973,0.386161,0.388393,0.303019,84694400
0.390625,0.395089,0.388393,0.392857,0.306502,106075200
0.392857,0.392857,0.386161,0.386161,0.301278,92892800
0.383929,0.386161,0.375,0.379464,0.296053,90776000
0.377232,0.381696,0.367188,0.370536,0.289088,51654400
0.368304,0.372768,0.361607,0.364955,0.284733,123200000
0.361607,0.364955,0.350446,0.354911,0.276897,167764800
0.348214,0.354911,0.342634,0.354911,0.276897,457587200
0.352679,0.354911,0.334821,0.34375,0.268189,332640000
0.341518,0.352679,0.341518,0.348214,0.271672,194555200
0.34375,0.348214,0.339286,0.345982,0.269931,132944000
0.34375,0.354911,0.34375,0.348214,0.271672,164460800
0.352679,0.352679,0.340402,0.345982,0.269931,157248000
0.34375,0.348214,0.341518,0.34375,0.268189,93688000
0.348214,0.352679,0.341518,0.351563,0.274285,142598400
0.354911,0.363839,0.352679,0.357143,0.278639,277323200
0.357143,0.371652,0.357143,0.370536,0.289088,173465600
0.368304,0.372768,0.363839,0.366071,0.285604,123603200
0.368304,0.368304,0.353795,0.357143,0.278639,135161600
0.359375,0.359375,0.354911,0.356027,0.277768,85187200
0.357143,0.357143,0.34375,0.350446,0.273414,188720000
0.345982,0.350446,0.341518,0.348214,0.271672,143684800
0.348214,0.352679,0.34375,0.34375,0.268189,84481600
0.345982,0.345982,0.334821,0.344866,0.26906,242905600
0.34375,0.345982,0.337054,0.339286,0.264707,143696000
0.341518,0.341518,0.328125,0.332589,0.259482,208521600
0.332589,0.334821,0.328125,0.331473,0.258611,242457600
0.328125,0.339286,0.328125,0.337054,0.262965,153798400
0.332589,0.337054,0.330357,0.334821,0.261223,170083200
0.334821,0.345982,0.333705,0.34375,0.268189,154526400
0.341518,0.351563,0.339286,0.350446,0.273414,201723200
0.352679,0.354911,0.348214,0.352679,0.275156,99915200
0.348214,0.353795,0.34375,0.34375,0.268189,108684800
0.345982,0.348214,0.341518,0.347098,0.270802,85232000
0.348214,0.350446,0.345982,0.348214,0.271672,80001600
0.348214,0.350446,0.337054,0.339286,0.264707,147840000
0.339286,0.34375,0.339286,0.341518,0.266448,79542400
0.34375,0.34375,0.339286,0.339286,0.264707,57590400
0.334821,0.337054,0.323661,0.327009,0.255802,221905600
0.325893,0.329241,0.321429,0.322545,0.25231,148187200
0.319196,0.330357,0.316964,0.329241,0.257548,187992000
0.323661,0.328125,0.321429,0.325893,0.254929,48294400
0.325893,0.328125,0.321429,0.325893,0.254929,139361600
0.325893,0.328125,0.321429,0.328125,0.256675,92668800
0.328125,0.339286,0.328125,0.335938,0.262786,167843200
0.337054,0.348214,0.334821,0.345982,0.270643,212161600
0.341518,0.356027,0.339286,0.350446,0.274135,333715200
0.352679,0.357143,0.345982,0.352679,0.275882,154414400
0.350446,0.354911,0.348214,0.352679,0.275882,104932800
0.348214,0.352679,0.345982,0.351563,0.275009,98134400
0.350446,0.350446,0.345982,0.34933,0.273262,59460800
0.350446,0.352679,0.345982,0.34933,0.273262,44956800
0.350446,0.352679,0.34375,0.34375,0.268897,117880000
0.34375,0.345982,0.341518,0.345982,0.270643,122550400
0.34375,0.357143,0.34375,0.354911,0.277628,193300800
0.357143,0.361607,0.350446,0.352679,0.275882,112571200
0.352679,0.361607,0.350446,0.358259,0.280247,183489600
0.359375,0.366071,0.357143,0.363839,0.284612,234326400
0.366071,0.370536,0.362723,0.366071,0.286358,274187200
0.366071,0.375,0.366071,0.372768,0.291596,241964800
0.372768,0.375,0.363839,0.366071,0.286358,106030400
0.366071,0.36942,0.366071,0.367188,0.287232,40958400
0.366071,0.370536,0.361607,0.361607,0.282866,59987200
0.361607,0.363839,0.354911,0.359375,0.28112,51542400
0.359375,0.363839,0.359375,0.361607,0.282866,117812800
0.361607,0.368304,0.359375,0.359375,0.28112,81692800
0.359375,0.361607,0.357143,0.360491,0.281993,100016000
0.363839,0.376116,0.361607,0.375,0.293342,239948800
0.375,0.386161,0.368304,0.377232,0.295088,307328000
0.377232,0.388393,0.377232,0.38058,0.297707,198665600
0.383929,0.385045,0.377232,0.383929,0.300327,79307200
0.379464,0.382813,0.370536,0.38058,0.297707,103320000
0.377232,0.379464,0.368304,0.376116,0.294215,156128000
0.377232,0.383929,0.375,0.381696,0.29858,150315200
0.381696,0.388393,0.378348,0.386161,0.302073,193905600
0.386161,0.392857,0.383929,0.390625,0.305565,168593600
0.386161,0.388393,0.357143,0.360491,0.281993,756604800
0.363839,0.367188,0.352679,0.354911,0.277628,487928000
0.361607,0.366071,0.357143,0.361607,0.282866,255987200
0.361607,0.370536,0.359375,0.366071,0.286358,173734400
0.363839,0.368304,0.363839,0.366071,0.286358,180532800
0.366071,0.372768,0.363839,0.371652,0.290723,223294400
0.372768,0.375,0.366071,0.370536,0.289851,110936000
0.363839,0.376116,0.362723,0.372768,0.291596,285264000
0.341518,0.350446,0.323661,0.335938,0.262786,2127171200
0.335938,0.339286,0.332589,0.333705,0.26104,586499200
0.332589,0.337054,0.328125,0.337054,0.263659,460353600
0.337054,0.353795,0.333705,0.350446,0.274135,487558400
0.352679,0.359375,0.350446,0.354911,0.277628,473491200
0.357143,0.359375,0.348214,0.350446,0.274135,178908800
0.352679,0.352679,0.341518,0.34375,0.268897,116737600
0.341518,0.350446,0.341518,0.348214,0.272389,165155200
0.348214,0.352679,0.339286,0.341518,0.267151,157012800
0.341518,0.348214,0.339286,0.341518,0.267151,160809600
0.341518,0.341518,0.330357,0.332589,0.260167,348342400
0.328125,0.332589,0.328125,0.330357,0.258421,235188800
0.329241,0.330357,0.314732,0.319196,0.24969,891576000
0.319196,0.323661,0.316964,0.323661,0.253183,330624000
0.323661,0.332589,0.321429,0.324777,0.254056,255696000
0.323661,0.330357,0.323661,0.328125,0.257382,116849600
0.329241,0.337054,0.328125,0.334821,0.262635,190556800
0.332589,0.334821,0.325893,0.328125,0.257382,238324800
0.325893,0.330357,0.323661,0.328125,0.257382,95368000
0.330357,0.330357,0.321429,0.321429,0.25213,152129600
0.321429,0.325893,0.319196,0.325893,0.255631,115920000
0.325893,0.328125,0.321429,0.323661,0.253881,176019200
0.323661,0.325893,0.316964,0.321429,0.25213,170128000
0.319196,0.323661,0.310268,0.3125,0.245126,376331200
0.314732,0.314732,0.303571,0.310268,0.243375,387777600
0.3125,0.320313,0.308036,0.316964,0.248628,168515200
0.316964,0.321429,0.3125,0.319196,0.250378,260691200
0.31808,0.323661,0.314732,0.314732,0.246877,216294400
0.314732,0.319196,0.308036,0.308036,0.241624,133436800
0.308036,0.3125,0.305804,0.3125,0.245126,102715200
0.3125,0.316964,0.310268,0.3125,0.245126,131107200
0.3125,0.316964,0.311384,0.314732,0.246877,161940800
0.314732,0.316964,0.310268,0.3125,0.245126,90059200
0.3125,0.316964,0.308036,0.314732,0.246877,192236800
0.308036,0.319196,0.303571,0.311384,0.244251,237126400
0.3125,0.314732,0.308036,0.311384,0.244251,181451200
0.316964,0.316964,0.310268,0.311384,0.244251,128195200
0.305804,0.310268,0.301339,0.302455,0.237247,144849600
0.303571,0.308036,0.301339,0.30692,0.240749,118910400
0.305804,0.308036,0.299107,0.301339,0.236371,151659200
0.303571,0.308036,0.303571,0.303571,0.238122,141254400
0.303571,0.308036,0.303571,0.305804,0.239874,74401600
0.305804,0.3125,0.303571,0.310268,0.243375,105246400
0.3125,0.319196,0.310268,0.31808,0.249503,185348800
0.316964,0.323661,0.310268,0.3125,0.245126,166286400
0.308036,0.311384,0.302455,0.308036,0.241624,115729600
0.308036,0.314732,0.305804,0.3125,0.245126,120254400
0.310268,0.322545,0.308036,0.321429,0.25213,156374400
0.321429,0.334821,0.321429,0.333705,0.261759,354984000
0.332589,0.339286,0.328125,0.330357,0.259133,135374400
0.334821,0.339286,0.330357,0.337054,0.264386,146540800
0.341518,0.350446,0.33817,0.34375,0.269639,387912000
0.345982,0.352679,0.341518,0.34375,0.269639,181272000
0.348214,0.350446,0.341518,0.345982,0.271389,123356800
0.34375,0.350446,0.339286,0.350446,0.274891,140145600
0.352679,0.361607,0.350446,0.358259,0.281019,560985600
0.357143,0.371652,0.354911,0.364955,0.286272,425880000
0.363839,0.370536,0.359375,0.363839,0.285396,179816000
0.361607,0.364955,0.354911,0.358259,0.281019,115169600
0.357143,0.359375,0.352679,0.358259,0.281019,110790400
0.357143,0.361607,0.354911,0.357143,0.280144,116177600
0.357143,0.359375,0.34933,0.354911,0.278393,186132800
0.352679,0.357143,0.348214,0.351563,0.275767,139384000
0.350446,0.352679,0.34375,0.348214,0.27314,103857600
0.34375,0.350446,0.34375,0.348214,0.27314,80662400
0.348214,0.359375,0.348214,0.356027,0.279269,215745600
0.354911,0.363839,0.354911,0.359375,0.281895,220539200
0.359375,0.368304,0.357143,0.366071,0.287147,188910400
0.379464,0.381696,0.370536,0.370536,0.29065,460756800
0.370536,0.377232,0.370536,0.377232,0.295902,205923200
0.375,0.383929,0.375,0.379464,0.297653,346774400
0.383929,0.388393,0.379464,0.386161,0.302906,234438400
0.386161,0.395089,0.383929,0.391741,0.307283,300944000
0.397321,0.401786,0.392857,0.401786,0.315162,467140800
0.399554,0.412946,0.399554,0.410714,0.322165,317900800
0.410714,0.412946,0.401786,0.405134,0.317788,228670400
0.404018,0.40625,0.401786,0.404018,0.316913,248460800
0.404018,0.40625,0.399554,0.399554,0.313411,211254400
0.399554,0.412946,0.399554,0.408482,0.320414,330769600
0.408482,0.412946,0.404018,0.410714,0.322871,190400000
0.410714,0.410714,0.404018,0.40625,0.319362,134467200
0.404018,0.426339,0.404018,0.426339,0.335154,297606400
0.421875,0.4375,0.421875,0.430804,0.338664,232366400
0.430804,0.4375,0.428571,0.433036,0.340419,112515200
0.430804,0.4375,0.422991,0.424107,0.3334,111921600
0.424107,0.429688,0.419643,0.426339,0.335154,115214400
0.426339,0.439732,0.424107,0.435268,0.342174,179502400
0.433036,0.441964,0.433036,0.4375,0.343928,124476800
0.435268,0.4375,0.415179,0.419643,0.32989,124118400
0.417411,0.419643,0.412946,0.417411,0.328136,145006400
0.417411,0.433036,0.417411,0.430804,0.338664,175672000
